Id	Print_Name	Inverted_Name
twc	Teshenawa	Teshenawa
twd	Twents	Twents
twe	Tewa (Indonesia)	Tewa (Indonesia)
twf	Northern Tiwa	Tiwa, Northern
twg	Tereweng	Tereweng
twh	Tai Dón	Tai Dón
twi	Twi	Twi
twl	Tawara	Tawara
twn	Twendi	Twendi
two	Tswapong	Tswapong
twp	Ere	Ere
twq	Tasawaq	Tasawaq
twr	Southwestern Tarahumara	Tarahumara, Southwestern
twt	Turiwára	Turiwára
twu	Termanu	Termanu
tww	Tuwari	Tuwari
twx	Tewe	Tewe
twy	Tawoyan	Tawoyan
txa	Tombonuwo	Tombonuwo
txb	Tokharian B	Tokharian B
txc	Tsetsaut	Tsetsaut
txe	Totoli	Totoli
txg	Tangut	Tangut
txh	Thracian	Thracian
txi	Ikpeng	Ikpeng
txm	Tomini	Tomini
txn	West Tarangan	Tarangan, West
txo	Toto	Toto
txq	Tii	Tii
txr	Tartessian	Tartessian
txs	Tonsea	Tonsea
txt	Citak	Citak
txu	Kayapó	Kayapó
txx	Tatana	Tatana
txy	Tanosy Malagasy	Malagasy, Tanosy
tya	Tauya	Tauya
tye	Kyenga	Kyenga
tyh	O'du	O'du
tyi	Teke-Tsaayi	Teke-Tsaayi
tyj	Tai Do	Tai Do
tyl	Thu Lao	Thu Lao
tyn	Kombai	Kombai
typ	Thaypan	Thaypan
tyr	Tai Daeng	Tai Daeng
tys	Tày Sa Pa	Tày Sa Pa
tyt	Tày Tac	Tày Tac
tyu	Kua	Kua
tyv	Tuvinian	Tuvinian
tyx	Teke-Tyee	Teke-Tyee
tyz	Tày	Tày
tza	Tanzanian Sign Language	Tanzanian Sign Language
tzb	Bachajón Tzeltal	Tzeltal, Bachajón
tzc	Chamula Tzotzil	Tzotzil, Chamula
tze	Chenalhó Tzotzil	Tzotzil, Chenalhó
tzh	Oxchuc Tzeltal	Tzeltal, Oxchuc
tzj	Eastern Tzutujil	Tzutujil, Eastern
tzm	Central Atlas Tamazight	Tamazight, Central Atlas
tzn	Tugun	Tugun
tzo	Venustiano Carranza Tzotzil	Tzotzil, Venustiano Carranza
tzs	San Andrés Larrainzar Tzotzil	Tzotzil, San Andrés Larrainzar
tzt	Western Tzutujil	Tzutujil, Western
tzu	Huixtán Tzotzil	Tzotzil, Huixtán
tzx	Tabriak	Tabriak
tzz	Zinacantán Tzotzil	Tzotzil, Zinacantán
uam	Uamué	Uamué
uan	Kuan	Kuan
uar	Tairuma	Tairuma
uba	Ubang	Ubang
ubi	Ubi	Ubi
ubm	Upper Baram Kenyah	Kenyah, Upper Baram
ubr	Ubir	Ubir
ubu	Umbu-Ungu	Umbu-Ungu
uby	Ubykh	Ubykh
uda	Uda	Uda
ude	Udihe	Udihe
udi	Udi	Udi
udj	Ujir	Ujir
udl	Wuzlam	Wuzlam
udm	Udmurt	Udmurt
udu	Uduk	Uduk
ues	Kioko	Kioko
ufi	Ufim	Ufim
uga	Ugaritic	Ugaritic
ugb	Kuku-Ugbanh	Kuku-Ugbanh
uge	Ughele	Ughele
ugn	Ugandan Sign Language	Ugandan Sign Language
ugo	Ugong	Ugong
ugy	Uruguayan Sign Language	Uruguayan Sign Language
uha	Uhami	Uhami
uhn	Damal	Damal
uig	Uyghur	Uyghur
uig	Uighur	Uighur
uis	Uisai	Uisai
uiv	Iyive	Iyive
uji	Tanjijili	Tanjijili
uka	Kaburi	Kaburi
ukg	Ukuriguma	Ukuriguma
ukh	Ukhwejo	Ukhwejo
ukl	Ukrainian Sign Language	Ukrainian Sign Language
ukp	Ukpe-Bayobiri	Ukpe-Bayobiri
ukq	Ukwa	Ukwa
ukr	Ukrainian	Ukrainian
uks	Urubú-Kaapor Sign Language	Urubú-Kaapor Sign Language
uku	Ukue	Ukue
ukw	Ukwuani-Aboh-Ndoni	Ukwuani-Aboh-Ndoni
ula	Fungwa	Fungwa
ulb	Ulukwumi	Ulukwumi
ulc	Ulch	Ulch
ulf	Usku	Usku
uli	Ulithian	Ulithian
ulk	Meriam	Meriam
ull	Ullatan	Ullatan
ulm	Ulumanda'	Ulumanda'
uln	Unserdeutsch	Unserdeutsch
uma	Umatilla	Umatilla
umb	Umbundu	Umbundu
umc	Marrucinian	Marrucinian
umd	Umbindhamu	Umbindhamu
umg	Umbuygamu	Umbuygamu
umi	Ukit	Ukit
umm	Umon	Umon
umo	Umotína	Umotína
ump	Umpila	Umpila
umr	Umbugarla	Umbugarla
ums	Pendau	Pendau
umu	Munsee	Munsee
una	North Watut	Watut, North
und	Undetermined	Undetermined
une	Uneme	Uneme
ung	Ngarinyin	Ngarinyin
unk	Enawené-Nawé	Enawené-Nawé
unm	Unami	Unami
unp	Worora	Worora
unz	Unde Kaili	Kaili, Unde
uok	Uokha	Uokha
upi	Umeda	Umeda
upv	Uripiv-Wala-Rano-Atchin	Uripiv-Wala-Rano-Atchin
ura	Urarina	Urarina
urb	Urubú-Kaapor	Urubú-Kaapor
urc	Urningangg	Urningangg
urd	Urdu	Urdu
ure	Uru	Uru
urf	Uradhi	Uradhi
urg	Urigina	Urigina
urh	Urhobo	Urhobo
uri	Urim	Urim
urk	Urak Lawoi'	Urak Lawoi'
url	Urali	Urali
urm	Urapmin	Urapmin
urn	Uruangnirin	Uruangnirin
uro	Ura (Papua New Guinea)	Ura (Papua New Guinea)
urp	Uru-Pa-In	Uru-Pa-In
urr	Lehalurup	Lehalurup
urt	Urat	Urat
uru	Urumi	Urumi
urv	Uruava	Uruava
urw	Sop	Sop
urx	Urimo	Urimo
ury	Orya	Orya
urz	Uru-Eu-Wau-Wau	Uru-Eu-Wau-Wau
usa	Usarufa	Usarufa
ush	Ushojo	Ushojo
usi	Usui	Usui
usk	Usaghade	Usaghade
usp	Uspanteco	Uspanteco
usu	Uya	Uya
uta	Otank	Otank
ute	Ute-Southern Paiute	Ute-Southern Paiute
utp	Amba (Solomon Islands)	Amba (Solomon Islands)
utr	Etulo	Etulo
utu	Utu	Utu
uum	Urum	Urum
uun	Kulon-Pazeh	Kulon-Pazeh
uur	Ura (Vanuatu)	Ura (Vanuatu)
uuu	U	U
uve	West Uvean	Uvean, West
uvh	Uri	Uri
uvl	Lote	Lote
uwa	Kuku-Uwanh	Kuku-Uwanh
uya	Doko-Uyanga	Doko-Uyanga
uzb	Uzbek	Uzbek
uzn	Northern Uzbek	Uzbek, Northern
uzs	Southern Uzbek	Uzbek, Southern
vaa	Vaagri Booli	Vaagri Booli
vae	Vale	Vale
vaf	Vafsi	Vafsi
vag	Vagla	Vagla
vah	Varhadi-Nagpuri	Varhadi-Nagpuri
vai	Vai	Vai
vaj	Vasekela Bushman	Vasekela Bushman
val	Vehes	Vehes
vam	Vanimo	Vanimo
van	Valman	Valman
vao	Vao	Vao
vap	Vaiphei	Vaiphei
var	Huarijio	Huarijio
vas	Vasavi	Vasavi
vau	Vanuma	Vanuma
vav	Varli	Varli
vay	Wayu	Wayu
vbb	Southeast Babar	Babar, Southeast
vec	Venetian	Venetian
ved	Veddah	Veddah
vel	Veluws	Veluws
vem	Vemgo-Mabas	Vemgo-Mabas
ven	Venda	Venda
veo	Ventureño	Ventureño
vep	Veps	Veps
ver	Mom Jango	Mom Jango
vgr	Vaghri	Vaghri
vic	Virgin Islands Creole English	Creole English, Virgin Islands
vid	Vidunda	Vidunda
vie	Vietnamese	Vietnamese
vif	Vili	Vili
vig	Viemo	Viemo
vil	Vilela	Vilela
vin	Vinza	Vinza
vis	Vishavan	Vishavan
vit	Viti	Viti
viv	Iduna	Iduna
vka	Kariyarra	Kariyarra
vki	Ija-Zuba	Ija-Zuba
vkj	Kujarge	Kujarge
vkk	Kaur	Kaur
vkl	Kulisusu	Kulisusu
vkm	Kamakan	Kamakan
vko	Kodeoha	Kodeoha
vkp	Korlai Creole Portuguese	Creole Portuguese, Korlai
vkt	Tenggarong Kutai Malay	Malay, Tenggarong Kutai
vku	Kurrama	Kurrama
vky	Kayu Agung	Kayu Agung
vlp	Valpei	Valpei
vlr	Vatrata	Vatrata
vls	Vlaams	Vlaams
vma	Martuyhunira	Martuyhunira
vmb	Mbabaram	Mbabaram
vmc	Juxtlahuaca Mixtec	Mixtec, Juxtlahuaca
vmd	Mudu Koraga	Koraga, Mudu
vme	East Masela	Masela, East
vmf	Mainfränkisch	Mainfränkisch
vmg	Minigir	Minigir
vmh	Maraghei	Maraghei
vmi	Miwa	Miwa
vmj	Ixtayutla Mixtec	Mixtec, Ixtayutla
vmk	Makhuwa-Shirima	Makhuwa-Shirima
vml	Malgana	Malgana
vmm	Mitlatongo Mixtec	Mixtec, Mitlatongo
vmo	Muko-Muko	Muko-Muko
vmp	Soyaltepec Mazatec	Mazatec, Soyaltepec
vmq	Soyaltepec Mixtec	Mixtec, Soyaltepec
vmr	Marenje	Marenje
vms	Moksela	Moksela
vmu	Muluridyi	Muluridyi
vmv	Valley Maidu	Maidu, Valley
vmw	Makhuwa	Makhuwa
vmx	Tamazola Mixtec	Mixtec, Tamazola
vmy	Ayautla Mazatec	Mazatec, Ayautla
vmz	Mazatlán Mazatec	Mazatec, Mazatlán
vnk	Vano	Vano
vnm	Vinmavis	Vinmavis
vnp	Vunapu	Vunapu
vol	Volapük	Volapük
vor	Voro	Voro
vot	Votic	Votic
vrs	Varisi	Varisi
vrt	Burmbar	Burmbar
vsi	Moldova Sign Language	Moldova Sign Language
vsl	Venezuelan Sign Language	Venezuelan Sign Language
vum	Vumbu	Vumbu
vun	Vunjo	Vunjo
vut	Vute	Vute
waa	Walla Walla	Walla Walla
wab	Wab	Wab
wac	Wasco-Wishram	Wasco-Wishram
wad	Wandamen	Wandamen
wae	Walser	Walser
waf	Wakoná	Wakoná
wag	Wa'ema	Wa'ema
wah	Watubela	Watubela
wai	Wares	Wares
waj	Waffa	Waffa
wal	Walamo	Walamo
wam	Wampanoag	Wampanoag
wan	Wan	Wan
wao	Wappo	Wappo
wap	Wapishana	Wapishana
waq	Wageman	Wageman
war	Waray (Philippines)	Waray (Philippines)
was	Washo	Washo
wat	Kaninuwa	Kaninuwa
wau	Waurá	Waurá
wav	Waka	Waka
waw	Waiwai	Waiwai
wax	Watam	Watam
way	Wayana	Wayana
waz	Wampur	Wampur
wba	Warao	Warao
wbb	Wabo	Wabo
wbe	Waritai	Waritai
wbf	Wara	Wara
wbh	Wanda	Wanda
wbi	Wanji	Wanji
wbj	Alagwa	Alagwa
wbk	Waigali	Waigali
wbl	Wakhi	Wakhi
wbm	Wa	Wa
wbp	Warlpiri	Warlpiri
wbq	Waddar	Waddar
wbr	Wagdi	Wagdi
wbt	Wanman	Wanman
wbv	Wajarri	Wajarri
wbw	Woi	Woi
wca	Yanomámi	Yanomámi
wci	Waci Gbe	Gbe, Waci
wdd	Wandji	Wandji
wdg	Wadaginam	Wadaginam
wdj	Wadjiginy	Wadjiginy
wdu	Wadjigu	Wadjigu
wea	Wewaw	Wewaw
wec	Wè Western	Wè Western
wed	Wedau	Wedau
weh	Weh	Weh
wei	Were	Were
wem	Weme Gbe	Gbe, Weme
weo	North Wemale	Wemale, North
wep	Westphalien	Westphalien
wer	Weri	Weri
wes	Cameroon Pidgin	Pidgin, Cameroon
wet	Perai	Perai
weu	Welaung	Welaung
wew	Wejewa	Wejewa
wfg	Yafi	Yafi
wga	Wagaya	Wagaya
wgg	Wangganguru	Wangganguru
wgi	Wahgi	Wahgi
wgo	Waigeo	Waigeo
wgw	Wagawaga	Wagawaga
wgy	Warrgamay	Warrgamay
wha	Manusela	Manusela
whg	North Wahgi	Wahgi, North
whk	Wahau Kenyah	Kenyah, Wahau
whu	Wahau Kayan	Kayan, Wahau
wib	Southern Toussian	Toussian, Southern
wic	Wichita	Wichita
wie	Wik-Epa	Wik-Epa
wif	Wik-Keyangan	Wik-Keyangan
wig	Wik-Ngathana	Wik-Ngathana
wih	Wik-Me'anha	Wik-Me'anha
wii	Wiaki	Wiaki
wij	Wik-Iiyanh	Wik-Iiyanh
wik	Wikalkan	Wikalkan
wil	Wilawila	Wilawila
wim	Wik-Mungkan	Wik-Mungkan
win	Ho-Chunk	Ho-Chunk
wir	Wiraféd	Wiraféd
wit	Wintu	Wintu
wiu	Wiru	Wiru
wiv	Muduapa	Muduapa
wiw	Wirangu	Wirangu
wiy	Wiyot	Wiyot
wja	Waja	Waja
wji	Warji	Warji
wka	Kw'adza	Kw'adza
wkd	Wakde	Wakde
wkw	Wakawaka	Wakawaka
wla	Walio	Walio
wlc	Mwali Comorian	Comorian, Mwali
wlg	Kunbarlang	Kunbarlang
wli	Waioli	Waioli
wlk	Wailaki	Wailaki
wll	Wali (Sudan)	Wali (Sudan)
wlm	Middle Welsh	Welsh, Middle
wln	Walloon	Walloon
wlo	Wolio	Wolio
wlr	Wailapa	Wailapa
wls	Wallisian	Wallisian
wlu	Wuliwuli	Wuliwuli
wlv	Wichí Lhamtés Vejoz	Wichí Lhamtés Vejoz
wlw	Walak	Walak
wlx	Wali (Ghana)	Wali (Ghana)
wly	Waling	Waling
wma	Mawa (Nigeria)	Mawa (Nigeria)
wmb	Wambaya	Wambaya
wmc	Wamas	Wamas
wme	Wambule	Wambule
wmh	Waima'a	Waima'a
wmi	Wamin	Wamin
wmm	Maiwa (Indonesia)	Maiwa (Indonesia)
wmn	Waamwang	Waamwang
wmo	Wom (Papua New Guinea)	Wom (Papua New Guinea)
wms	Wambon	Wambon
wmt	Walmajarri	Walmajarri
wmw	Mwani	Mwani
wnb	Wanambre	Wanambre
wnc	Wantoat	Wantoat
wnd	Wandarang	Wandarang
wne	Waneci	Waneci
wng	Wanggom	Wanggom
wni	Ndzwani Comorian	Comorian, Ndzwani
wnk	Wanukaka	Wanukaka
wnm	Wanggamala	Wanggamala
wno	Wano	Wano
wnp	Wanap	Wanap
wnu	Usan	Usan
woa	Tyaraity	Tyaraity
wob	Wè Northern	Wè Northern
woc	Wogeo	Wogeo
wod	Wolani	Wolani
woe	Woleaian	Woleaian
wof	Gambian Wolof	Wolof, Gambian
wog	Wogamusin	Wogamusin
woi	Kamang	Kamang
wok	Longto	Longto
wol	Wolof	Wolof
wom	Wom (Nigeria)	Wom (Nigeria)
won	Wongo	Wongo
woo	Manombai	Manombai
wor	Woria	Woria
wos	Hanga Hundi	Hanga Hundi
wow	Wawonii	Wawonii
woy	Weyto	Weyto
wpc	Maco	Maco
wra	Warapu	Warapu
wrb	Warluwara	Warluwara
wrd	Warduji	Warduji
wre	Ware	Ware
wrg	Warungu	Warungu
wrh	Wiradhuri	Wiradhuri
wri	Wariyangga	Wariyangga
wrl	Warlmanpa	Warlmanpa
wrm	Warumungu	Warumungu
wrn	Warnang	Warnang
wrp	Waropen	Waropen
wrr	Wardaman	Wardaman
wrs	Waris	Waris
wru	Waru	Waru
wrv	Waruna	Waruna
wrw	Gugu Warra	Gugu Warra
wrx	Wae Rana	Wae Rana
wry	Merwari	Merwari
wrz	Waray (Australia)	Waray (Australia)
wsa	Warembori	Warembori
wsi	Wusi	Wusi
wsk	Waskia	Waskia
wsr	Owenia	Owenia
wss	Wasa	Wasa
wsu	Wasu	Wasu
wsv	Wotapuri-Katarqalai	Wotapuri-Katarqalai
wtf	Dumpu	Dumpu
wti	Berta	Berta
wtk	Watakataui	Watakataui
wtm	Mewati	Mewati
wtw	Wotu	Wotu
wua	Wikngenchera	Wikngenchera
wub	Wunambal	Wunambal
wud	Wudu	Wudu
wuh	Wutunhua	Wutunhua
wul	Silimo	Silimo
wum	Wumbvu	Wumbvu
wun	Bungu	Bungu
wur	Wurrugu	Wurrugu
wut	Wutung	Wutung
wuu	Wu Chinese	Chinese, Wu
wuv	Wuvulu-Aua	Wuvulu-Aua
wux	Wulna	Wulna
wuy	Wauyai	Wauyai
wwa	Waama	Waama
wwo	Wetamut	Wetamut
wwr	Warrwa	Warrwa
www	Wawa	Wawa
wxa	Waxianghua	Waxianghua
wya	Wyandot	Wyandot
wyb	Wangaaybuwan-Ngiyambaa	Wangaaybuwan-Ngiyambaa
wyr	Wayoró	Wayoró
wyy	Western Fijian	Fijian, Western
xac	Kachari	Kachari
xad	Adai	Adai
xae	Aequian	Aequian
xag	Aghwan	Aghwan
xah	Kahayan	Kahayan
xai	Kaimbé	Kaimbé
xal	Oirat	Oirat
xal	Kalmyk	Kalmyk
xam	/Xam	/Xam
xan	Xamtanga	Xamtanga
xao	Khao	Khao
xap	Apalachee	Apalachee
xaq	Aquitanian	Aquitanian
xar	Karami	Karami
xas	Kamas	Kamas
xat	Katawixi	Katawixi
xau	Kauwera	Kauwera
xav	Xavánte	Xavánte
xaw	Kawaiisu	Kawaiisu
xay	Kayan Mahakam	Kayan Mahakam
xba	Kamba (Brazil)	Kamba (Brazil)
xbc	Bactrian	Bactrian
xbi	Kombio	Kombio
xbm	Middle Breton	Breton, Middle
xbo	Bolgarian	Bolgarian
xbr	Kambera	Kambera
xbw	Kambiwá	Kambiwá
xbx	Kabixí	Kabixí
xcb	Cumbric	Cumbric
xcc	Camunic	Camunic
xce	Celtiberian	Celtiberian
xcg	Cisalpine Gaulish	Gaulish, Cisalpine
xch	Chemakum	Chemakum
xcl	Classical Armenian	Armenian, Classical
xcm	Comecrudo	Comecrudo
xcn	Cotoname	Cotoname
xco	Chorasmian	Chorasmian
xcr	Carian	Carian
xct	Classical Tibetan	Tibetan, Classical
xcu	Curonian	Curonian
xcv	Chuvantsy	Chuvantsy
xcw	Coahuilteco	Coahuilteco
xcy	Cayuse	Cayuse
xdc	Dacian	Dacian
xdm	Edomite	Edomite
xdy	Malayic Dayak	Dayak, Malayic
xeb	Eblan	Eblan
xed	Hdi	Hdi
xeg	//Xegwi	//Xegwi
xel	Kelo	Kelo
xem	Kembayan	Kembayan
xep	Epi-Olmec	Epi-Olmec
xer	Xerénte	Xerénte
xes	Kesawai	Kesawai
xet	Xetá	Xetá
xeu	Keuru	Keuru
xfa	Faliscan	Faliscan
xga	Galatian	Galatian
xgf	Gabrielino-Fernandeño	Gabrielino-Fernandeño
xgl	Galindan	Galindan
xgr	Garza	Garza
xha	Harami	Harami
xhc	Hunnic	Hunnic
xhd	Hadrami	Hadrami
xhe	Khetrani	Khetrani
xho	Xhosa	Xhosa
xhr	Hernican	Hernican
xht	Hattic	Hattic
xhu	Hurrian	Hurrian
xhv	Khua	Khua
xia	Xiandao	Xiandao
xib	Iberian	Iberian
xii	Xiri	Xiri
xil	Illyrian	Illyrian
xin	Xinca	Xinca
xip	Xipináwa	Xipináwa
xir	Xiriâna	Xiriâna
xiv	Indus Valley Language	Indus Valley Language
xiy	Xipaya	Xipaya
xka	Kalkoti	Kalkoti
xkb	Manigri-Kambolé Ede Nago	Ede Nago, Manigri-Kambolé
xkc	Kho'ini	Kho'ini
xkd	Mendalam Kayan	Kayan, Mendalam
xke	Kereho-Uheng	Kereho-Uheng
xkf	Khengkha	Khengkha
xkg	Kagoro	Kagoro
xkh	Karahawyana	Karahawyana
xki	Kenyan Sign Language	Kenyan Sign Language
xkj	Kajali	Kajali
xkk	Kaco'	Kaco'
xkl	Kelinyau Kenyah	Kenyah, Kelinyau
xkm	Mahakam Kenyah	Kenyah, Mahakam
xkn	Kayan River Kayan	Kayan, Kayan River
xko	Kiorr	Kiorr
xkp	Kabatei	Kabatei
xkq	Koroni	Koroni
xkr	Xakriabá	Xakriabá
xks	Kumbewaha	Kumbewaha
xkt	Kantosi	Kantosi
xku	Kaamba	Kaamba
xkv	Kgalagadi	Kgalagadi
xkw	Kembra	Kembra
xkx	Karore	Karore
xky	Western Kenyah	Kenyah, Western
xkz	Kurtokha	Kurtokha
xla	Kamula	Kamula
xlb	Loup B	Loup B
xlc	Lycian	Lycian
xld	Lydian	Lydian
xle	Lemnian	Lemnian
xlg	Ligurian (Ancient)	Ligurian (Ancient)
xli	Liburnian	Liburnian
xln	Alanic	Alanic
xlo	Loup A	Loup A
xlp	Lepontic	Lepontic
xls	Lusitanian	Lusitanian
xlu	Cuneiform Luwian	Luwian, Cuneiform
xly	Elymian	Elymian
xma	Mushungulu	Mushungulu
xmb	Mbonga	Mbonga
xmc	Makhuwa-Marrevone	Makhuwa-Marrevone
xmd	Mbedam	Mbedam
xme	Median	Median
xmf	Mingrelian	Mingrelian
xmg	Mengaka	Mengaka
xmh	Kuku-Muminh	Kuku-Muminh
xmi	Miarrã	Miarrã
xmj	Majera	Majera
xmk	Ancient Macedonian	Macedonian, Ancient
xml	Malaysian Sign Language	Malaysian Sign Language
xmm	Manado Malay	Malay, Manado
xmo	Morerebi	Morerebi
xmp	Kuku-Mu'inh	Kuku-Mu'inh
xmq	Kuku-Mangk	Kuku-Mangk
xmr	Meroitic	Meroitic
xms	Moroccan Sign Language	Moroccan Sign Language
xmt	Matbat	Matbat
xmu	Kamu	Kamu
xmv	Antankarana Malagasy	Malagasy, Antankarana
xmw	Tsimihety Malagasy	Malagasy, Tsimihety
xmx	Maden	Maden
xmy	Mayaguduna	Mayaguduna
xmz	Mori Bawah	Mori Bawah
xna	Ancient North Arabian	North Arabian, Ancient
xnb	Kanakanabu	Kanakanabu
xng	Middle Mongolian	Mongolian, Middle
xnh	Kuanhua	Kuanhua
xnn	Northern Kankanay	Kankanay, Northern
xno	Anglo-Norman	Anglo-Norman
xnr	Kangri	Kangri
xns	Kanashi	Kanashi
xod	Kokoda	Kokoda
xog	Soga	Soga
xoi	Kominimung	Kominimung
xok	Xokleng	Xokleng
xom	Komo (Sudan)	Komo (Sudan)
xon	Konkomba	Konkomba
xoo	Xukurú	Xukurú
xop	Kopar	Kopar
xor	Korubo	Korubo
xow	Kowaki	Kowaki
xpc	Pecheneg	Pecheneg
xpe	Liberia Kpelle	Kpelle, Liberia
xpg	Phrygian	Phrygian
xpi	Pictish	Pictish
xpm	Pumpokol	Pumpokol
xpn	Kapinawá	Kapinawá
xpo	Pochutec	Pochutec
xpp	Puyo-Paekche	Puyo-Paekche
xpr	Parthian	Parthian
xps	Pisidian	Pisidian
xpu	Punic	Punic
xpy	Puyo	Puyo
xqt	Qatabanian	Qatabanian
xra	Krahô	Krahô
xrb	Eastern Karaboro	Karaboro, Eastern
xre	Kreye	Kreye
xri	Krikati-Timbira	Krikati-Timbira
xrm	Armazic	Armazic
xrn	Arin	Arin
xrr	Raetic	Raetic
xrt	Aranama-Tamique	Aranama-Tamique
xrw	Karawa	Karawa
xsa	Sabaean	Sabaean
xsb	Tinà Sambal	Sambal, Tinà
xsc	Scythian	Scythian
xsd	Sidetic	Sidetic
xse	Sempan	Sempan
xsh	Shamang	Shamang
xsi	Sio	Sio
xsj	Subi	Subi
xsk	Sakan	Sakan
xsl	South Slavey	Slavey, South
xsm	Kasem	Kasem
xsn	Sanga (Nigeria)	Sanga (Nigeria)
xso	Solano	Solano
xsp	Silopi	Silopi
xsq	Makhuwa-Saka	Makhuwa-Saka
xsr	Sherpa	Sherpa
xss	Assan	Assan
xst	Silt'e	Silt'e
xsu	Sanumá	Sanumá
xsv	Sudovian	Sudovian
xsy	Saisiyat	Saisiyat
xta	Alcozauca Mixtec	Mixtec, Alcozauca
xtb	Chazumba Mixtec	Mixtec, Chazumba
xtc	Katcha-Kadugli-Miri	Katcha-Kadugli-Miri
xtd	Diuxi-Tilantongo Mixtec	Mixtec, Diuxi-Tilantongo
xte	Ketengban	Ketengban
xtg	Transalpine Gaulish	Gaulish, Transalpine
xti	Sinicahua Mixtec	Mixtec, Sinicahua
xtj	San Juan Teita Mixtec	Mixtec, San Juan Teita
xtl	Tijaltepec Mixtec	Mixtec, Tijaltepec
xtm	Magdalena Peñasco Mixtec	Mixtec, Magdalena Peñasco
xtn	Northern Tlaxiaco Mixtec	Mixtec, Northern Tlaxiaco
xto	Tokharian A	Tokharian A
xtp	San Miguel Piedras Mixtec	Mixtec, San Miguel Piedras
xtr	Early Tripuri	Tripuri, Early
xts	Sindihui Mixtec	Mixtec, Sindihui
xtt	Tacahua Mixtec	Mixtec, Tacahua
xtu	Cuyamecalco Mixtec	Mixtec, Cuyamecalco
xty	Yoloxochitl Mixtec	Mixtec, Yoloxochitl
xtz	Tasmanian	Tasmanian
xua	Alu Kurumba	Kurumba, Alu
xub	Betta Kurumba	Kurumba, Betta
xuf	Kunfal	Kunfal
xug	Kunigami	Kunigami
xuj	Jennu Kurumba	Kurumba, Jennu
xum	Umbrian	Umbrian
xuo	Kuo	Kuo
xup	Upper Umpqua	Umpqua, Upper
xur	Urartian	Urartian
xut	Kuthant	Kuthant
xuu	Kxoe	Kxoe
xve	Venetic	Venetic
xvi	Kamviri	Kamviri
xvn	Vandalic	Vandalic
xvo	Volscian	Volscian
xvs	Vestinian	Vestinian
xwc	Woccon	Woccon
xwe	Xwela Gbe	Gbe, Xwela
xwg	Kwegu	Kwegu
xwl	Western Xwla Gbe	Gbe, Western Xwla
xwo	Written Oirat	Oirat, Written
xwr	Kwerba Mamberamo	Kwerba Mamberamo
xxk	Ke'o	Ke'o
xzh	Zhang-Zhung	Zhang-Zhung
xzm	Zemgalian	Zemgalian
yaa	Yaminahua	Yaminahua
yab	Yuhup	Yuhup
yac	Pass Valley Yali	Yali, Pass Valley
yad	Yagua	Yagua
yae	Pumé	Pumé
yaf	Yaka (Democratic Republic of Congo)	Yaka (Democratic Republic of Congo)
yag	Yámana	Yámana
yah	Yazgulyam	Yazgulyam
yai	Yagnobi	Yagnobi
yaj	Banda-Yangere	Banda-Yangere
yak	Yakima	Yakima
yal	Yalunka	Yalunka
yam	Yamba	Yamba
yao	Yao	Yao
yap	Yapese	Yapese
yaq	Yaqui	Yaqui
yar	Yabarana	Yabarana
yas	Nugunu (Cameroon)	Nugunu (Cameroon)
yat	Yambeta	Yambeta
yau	Yuwana	Yuwana
yav	Yangben	Yangben
yaw	Yawalapití	Yawalapití
yax	Yauma	Yauma
yay	Agwagwune	Agwagwune
yaz	Lokaa	Lokaa
yba	Yala	Yala
ybb	Yemba	Yemba
ybd	Yangbye	Yangbye
ybe	West Yugur	Yugur, West
ybh	Yakha	Yakha
ybi	Yamphu	Yamphu
ybj	Hasha	Hasha
ybl	Yukuben	Yukuben
ybm	Yaben	Yaben
ybn	Yabaâna	Yabaâna
ybo	Yabong	Yabong
ybx	Yawiyo	Yawiyo
yby	Yaweyuha	Yaweyuha
ycl	Central Yi	Yi, Central
ycn	Yucuna	Yucuna
ydd	Eastern Yiddish	Yiddish, Eastern
ydg	Yidgha	Yidgha
ydk	Yoidik	Yoidik
yds	Yiddish Sign Language	Yiddish Sign Language
yea	Ravula	Ravula
yec	Yeniche	Yeniche
yee	Yimas	Yimas
yei	Yeni	Yeni
yej	Yevanic	Yevanic
yel	Yela	Yela
yen	Yendang	Yendang
yer	Tarok	Tarok
yes	Yeskwa	Yeskwa
yet	Yetfa	Yetfa
yeu	Yerukula	Yerukula
yev	Yapunda	Yapunda
yey	Yeyi	Yeyi
ygm	Yagomi	Yagomi
ygr	Yagaria	Yagaria
ygw	Yagwoia	Yagwoia
yhd	Judeo-Iraqi Arabic	Arabic, Judeo-Iraqi
yia	Yinggarda	Yinggarda
yib	Yinglish	Yinglish
yid	Yiddish	Yiddish
yif	Ache Yi	Yi, Ache
yig	Guizhou Yi	Yi, Guizhou
yih	Western Yiddish	Yiddish, Western
yii	Yidiny	Yidiny
yij	Yindjibarndi	Yindjibarndi
yik	Xishan Lalu Yi	Yi, Xishan Lalu
yil	Yindjilandji	Yindjilandji
yim	Yimchungru Naga	Naga, Yimchungru
yin	Yinchia	Yinchia
yio	Dayao Yi	Yi, Dayao
yip	Poluo Yi	Yi, Poluo
yiq	Miqie Yi	Yi, Miqie
yir	North Awyu	Awyu, North
yis	Yis	Yis
yit	Eastern Lalu Yi	Yi, Eastern Lalu
yiu	Awu Yi	Yi, Awu
yiv	Eshan-Xinping Yi	Yi, Eshan-Xinping
yix	Axi Yi	Yi, Axi
